1,2,journal,title
2022-02-24,2022-04-13,Journal of Autism and Developmental Disorders,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,Current Treatment Options in Psychiatry,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,Cognitive Therapy and Research,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,Cognitive Therapy and Research,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,Current Psychology,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,Social Psychiatry and Psychiatric Epidemiology,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,Journal of Psychopathology and Behavioral Assessment,"The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2022-02-24,2022-04-13,"Medicine, Health Care and Philosophy","The Project ENABLE Cornerstone randomized controlled trial: study protocol for a lay navigator-led, early palliative care coaching intervention for African American and rural-dwelling advanced cancer family caregivers"
2021-10-12,2022-02-24,Molecular Neurobiology,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Journal of Neural Transmission,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Naunyn-Schmiedeberg's Archives of Pharmacology,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Journal of Psychopathology and Behavioral Assessment,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Journal of Psychopathology and Behavioral Assessment,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Personal and Ubiquitous Computing,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Research on Child and Adolescent Psychopathology,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Journal of Child and Family Studies,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,International Journal of Mental Health and Addiction,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Journal of Maxillofacial and Oral Surgery,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Neuroscience Bulletin,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2021-10-12,2022-02-24,Trends in Psychology,"Neuroanatomical, Biochemical, and Functional Modifications in Brain Induced by Treatment with Antidepressants"
2020-06-24,2021-01-15,European Child & Adolescent Psychiatry,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Quality of Life Research,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Neurosurgical Review,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Current Psychology,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Child Psychiatry & Human Development,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,International Journal of Bullying Prevention,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Psychopharmacology,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Journal of Rational-Emotive & Cognitive-Behavior Therapy,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Cognitive Therapy and Research,Potential lethality of suicide attempts in youth
2020-06-24,2021-01-15,Reactions Weekly,Potential lethality of suicide attempts in youth
2021-05-11,2021-05-26,Archives of Women's Mental Health,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Journal of Clinical Psychology in Medical Settings,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Clinical Social Work Journal,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,"Culture, Medicine, and Psychiatry",Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Journal of Immigrant and Minority Health,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Human Arenas,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Journal of Rational-Emotive & Cognitive-Behavior Therapy,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Metabolic Brain Disease,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Current Environmental Health Reports,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,"Culture, Medicine, and Psychiatry",Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Molecular Neurobiology,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Journal of Public Health,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-05-11,2021-05-26,Journal of Neuroimmune Pharmacology,Psychedelic perceptions: mental health service user attitudes to psilocybin therapy
2021-10-18,2022-03-14,Psychopharmacology,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Molecular Neurobiology,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Child Psychiatry & Human Development,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Molecular Neurobiology,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,The Cerebellum,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Metabolic Brain Disease,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Journal of Psychopathology and Behavioral Assessment,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Reactions Weekly,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Metabolic Brain Disease,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Journal of Psychopathology and Behavioral Assessment,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-10-18,2022-03-14,Psychopharmacology,Great Expectations: recommendations for improving the methodological rigor of psychedelic clinical trials
2021-12-06,2022-05-18,Current Psychology,The risk of outpatient mental health care service use following departure from work: a cohort register study of migrant and non-migrant women
2021-12-06,2022-05-18,Current Psychology,The risk of outpatient mental health care service use following departure from work: a cohort register study of migrant and non-migrant women
2022-03-04,2022-05-11,Cellular and Molecular Life Sciences,Adverse childhood experiences among adults with eating disorders: comparison to a nationally representative sample and identification of trauma profiles
2021-08-18,2022-03-24,European Journal of Orthopaedic Surgery & Traumatology,Digital interventions for subjective and objective social isolation among individuals with mental health conditions: a scoping review
2021-08-18,2022-03-24,European Child & Adolescent Psychiatry,Digital interventions for subjective and objective social isolation among individuals with mental health conditions: a scoping review
2021-07-01,2022-04-14,Journal of Racial and Ethnic Health Disparities,"Stigma and mental health challenges among adolescents living with HIV in selected adolescent-specific antiretroviral therapy clinics in Zomba District, Malawi"
2021-07-01,2022-04-14,Current Psychology,"Stigma and mental health challenges among adolescents living with HIV in selected adolescent-specific antiretroviral therapy clinics in Zomba District, Malawi"
