1,2,journal,title
2021-02-15,2021-11-26,Wireless Personal Communications,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Reactions Weekly,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Reactions Weekly,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Neuroscience and Behavioral Physiology,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Neurological Sciences,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Reactions Weekly,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Sleep and Biological Rhythms,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Research on Child and Adolescent Psychopathology,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2021-02-15,2021-11-26,Research on Child and Adolescent Psychopathology,Therapeutic effect of Thymoquinone on behavioural response to UCMS and neuroinflammation in hippocampus and amygdala in BALB/c mice model
2020-05-26,2020-10-25,Supportive Care in Cancer,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Reactions Weekly,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,European Archives of Oto-Rhino-Laryngology,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Social Psychiatry and Psychiatric Epidemiology,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Supportive Care in Cancer,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,European Journal of Dermatology,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Prevention Science,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Administration and Policy in Mental Health and Mental Health Services Research,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Research on Child and Adolescent Psychopathology,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Archives of Pharmacal Research,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Journal of Neuro-Oncology,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,Neuroscience and Behavioral Physiology,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2020-05-26,2020-10-25,The Journal of Behavioral Health Services & Research,Clinical characteristics of 172 children and adolescents with body dysmorphic disorder
2021-09-22,2021-11-28,Current Pain and Headache Reports,The impact of clinical scales in Parkinson’s disease: a systematic review
2021-09-13,2021-11-27,Hormones,Neurogenesis-dependent antidepressant-like activity of Hericium erinaceus in an animal model of depression
2021-07-04,2021-08-13,Neurochemical Research,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Cognitive Therapy and Research,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Archives of Women's Mental Health,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Current HIV/AIDS Reports,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,International Journal of Cognitive Therapy,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,International Journal of Mental Health and Addiction,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Journal of Psychopathology and Behavioral Assessment,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Acta Diabetologica,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,"Culture, Medicine, and Psychiatry","Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Hormones,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Cognitive Therapy and Research,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Social Psychiatry and Psychiatric Epidemiology,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2021-07-04,2021-08-13,Psychiatric Quarterly,"Therapeutic Potential of Curcumin in Reversing the Depression and Associated Pseudodementia via Modulating Stress Hormone, Hippocampal Neurotransmitters, and BDNF Levels in Rats"
2020-09-20,2021-05-02,Archives of Women's Mental Health,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Journal of Occupational Rehabilitation,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,European Archives of Psychiatry and Clinical Neuroscience,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Inflammation,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Neuroscience Bulletin,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Mindfulness,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Review Journal of Autism and Developmental Disorders,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Social Psychiatry and Psychiatric Epidemiology,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Psychiatric Quarterly,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Quality of Life Research,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Journal of Child & Adolescent Trauma,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Neurochemical Research,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2020-09-20,2021-05-02,Journal of Clinical Psychology in Medical Settings,Association between obsessive–compulsive disorder and obstetrical and neonatal outcomes in the USA: a population-based cohort study
2021-05-29,2021-09-23,Journal of Neural Transmission,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Clinical Drug Investigation,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Reactions Weekly,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Aging Clinical and Experimental Research,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Sleep and Breathing,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Journal of Gambling Studies,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Neurotoxicity Research,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Archives of Women's Mental Health,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Psychiatric Quarterly,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
2021-05-29,2021-09-23,Journal of Racial and Ethnic Health Disparities,The role of glucocorticoid receptor gene in the association between attention deficit-hyperactivity disorder and smaller brain structures
